episode,reward,steps,train_success,train_collision,train_timeout,final_distance,exploration_noise
303,161.28646883608053,21,1,0,0,1.3282910496806715,0.05
304,184.71480813609833,22,1,0,0,1.3005176254702702,0.05
305,144.25210409516276,12,1,0,0,1.449735661638319,0.05
306,246.47167005284098,44,1,0,0,1.3442773575032259,0.05
307,157.68739133039762,18,1,0,0,1.3128105713237022,0.05
308,184.34092453555255,21,1,0,0,1.4516013705828583,0.05
309,200.249905683133,90,1,0,0,1.4652843412195156,0.05
310,159.85957041251868,18,1,0,0,1.4871489612911628,0.05
311,107.18262401205992,4,1,0,0,1.3943712427415782,0.05
312,183.38493607800416,22,1,0,0,1.2197858100513597,0.05
313,197.57499809321877,57,1,0,0,1.3303543761245025,0.05
314,167.4207133571141,19,1,0,0,1.2574661536845901,0.05
315,176.28943049506915,23,1,0,0,1.3906931902951634,0.05
316,157.39472937751492,29,1,0,0,1.447217442821048,0.05
317,153.91958266909597,12,1,0,0,1.3690440453432422,0.05
318,171.95104136084933,16,1,0,0,1.211255770350287,0.05
319,164.64400028316982,22,1,0,0,1.447403799942268,0.05
320,245.70618814036422,182,1,0,0,1.4967460821934035,0.05
321,156.81082173138645,16,1,0,0,1.4640190768516583,0.05
322,159.76478673737844,19,1,0,0,1.3589704929603386,0.05
323,154.75818229862207,18,1,0,0,1.4604232802266663,0.05
324,189.32332512933323,22,1,0,0,1.3952052985486403,0.05
325,132.24000095245248,8,1,0,0,1.2605787659957386,0.05
326,179.1549551658334,22,1,0,0,1.3006789603718698,0.05
327,172.83778775947877,23,1,0,0,1.23144615552881,0.05
328,155.11014565557898,19,1,0,0,1.4191813474122907,0.05
329,160.2058931341607,109,1,0,0,1.4761869665709935,0.05
330,162.17660111457792,22,1,0,0,1.1725982674586484,0.05
331,215.73605963808478,35,1,0,0,1.352840859970338,0.05
332,141.08550026391117,10,1,0,0,1.414225443336016,0.05
333,163.90702184273013,22,1,0,0,1.2685805489021587,0.05
334,107.9229114171843,3,1,0,0,1.3845800799715258,0.05
335,183.56288117007955,22,1,0,0,1.358786048644118,0.05
336,148.63851647154158,12,1,0,0,1.4310847643421654,0.05
337,154.1127733813292,16,1,0,0,1.440709940935697,0.05
338,133.4725394485919,10,1,0,0,1.4475063497003193,0.05
339,270.9109020290184,57,1,0,0,1.387445502005275,0.05
340,169.35028013571662,75,1,0,0,1.4287789276451435,0.05
341,142.0375807621522,12,1,0,0,1.3146842255473286,0.05
342,177.56389841841158,17,1,0,0,1.2794405628613186,0.05
343,181.5231673311,30,1,0,0,1.4059478563649834,0.05
344,196.14046918499866,53,1,0,0,1.4253676222254155,0.05
345,171.01095283741168,18,1,0,0,1.408704684825391,0.05
346,174.7770270971768,19,1,0,0,1.3059283250616727,0.05
347,164.2628082085398,22,1,0,0,1.330092814863298,0.05
348,145.83658610924365,15,1,0,0,1.4461191750803752,0.05
349,190.09589494596338,22,1,0,0,1.4096219156207577,0.05
350,166.01000805777147,22,1,0,0,1.4550629106475095,0.05
351,194.44671633266677,62,1,0,0,1.4534598900432532,0.05
352,125.93023263716421,9,1,0,0,1.4959348184283001,0.05
353,173.07297772150724,21,1,0,0,1.1240620009563884,0.05
354,134.42771191603558,9,1,0,0,1.4649977034025363,0.05
355,162.8341938195949,21,1,0,0,1.4588382607913282,0.05
356,193.32978535365092,23,1,0,0,1.460543313182689,0.05
357,204.5813769670917,35,1,0,0,1.3953204721164603,0.05
358,137.73483335334814,11,1,0,0,1.3482146625651743,0.05
359,135.65318682573684,13,1,0,0,1.3504438759300634,0.05
360,219.83443009332018,34,1,0,0,1.4090199254403457,0.05
361,172.57683038466408,19,1,0,0,1.3517763085186836,0.05
362,166.36286051802847,22,1,0,0,1.3968690269938548,0.05
363,175.03642051165352,18,1,0,0,1.315636986480343,0.05
364,201.2112375194714,34,1,0,0,1.353517027852152,0.05
365,196.05237475034133,39,1,0,0,1.4442676170995206,0.05
366,115.85419870224499,5,1,0,0,1.3710534081688104,0.05
367,161.47126444366248,15,1,0,0,1.1994602320524375,0.05
368,212.90429162318912,41,1,0,0,1.4614977730839942,0.05
369,165.27290959109132,17,1,0,0,1.089929218239353,0.05
370,169.19706222774104,16,1,0,0,1.201680815669275,0.05
371,183.40043319760156,29,1,0,0,1.302488054487176,0.05
372,210.95934312622336,29,1,0,0,1.427150605198786,0.05
373,167.93641099387554,23,1,0,0,1.4502735052870657,0.05
374,182.84355997163408,20,1,0,0,1.2342761643569884,0.05
375,163.7125933845328,18,1,0,0,1.4031543056273152,0.05
376,164.78750509728013,22,1,0,0,1.3745192690680228,0.05
377,179.4100208035777,21,1,0,0,1.3163584998547415,0.05
378,184.71689996272772,26,1,0,0,1.4376026509871271,0.05
379,160.14394444394546,44,1,0,0,1.4476908255634775,0.05
380,200.19228660859025,22,1,0,0,1.44520033106209,0.05
381,181.03550981587347,24,1,0,0,1.4642955498825931,0.05
382,174.17393185783322,16,1,0,0,1.3041302090551825,0.05
383,194.7645950407292,27,1,0,0,1.1436403005388136,0.05
384,190.1329486536238,23,1,0,0,1.2023034196003954,0.05
385,173.9384571864128,20,1,0,0,1.2506345362747526,0.05
386,131.09443954509652,10,1,0,0,1.4586506601489622,0.05
387,166.71664413506477,21,1,0,0,1.296224688524353,0.05
388,217.52079937648136,25,1,0,0,1.2512063887370768,0.05
389,179.04517238723082,20,1,0,0,1.1774809708160288,0.05
390,204.02833102203476,22,1,0,0,1.1616210282078197,0.05
391,145.78620584497716,17,1,0,0,1.145396110736445,0.05
392,180.8491135765128,20,1,0,0,1.4157269384272915,0.05
393,169.05649725794487,22,1,0,0,1.4255589198554426,0.05
394,255.95499859493748,46,1,0,0,1.4433159972934348,0.05
395,193.92478901883027,34,1,0,0,1.4723145162055273,0.05
396,131.5132307177329,10,1,0,0,1.4774248241895491,0.05
397,226.20233063982522,45,1,0,0,1.2562302465264379,0.05
398,130.42748809201524,10,1,0,0,1.480360164472362,0.05
399,135.89053340435584,10,1,0,0,1.4602429517377589,0.05
400,177.49057356763748,26,1,0,0,1.3430811715664412,0.05
401,235.55831782106227,38,1,0,0,1.1435226175865103,0.05
402,277.61088669889347,53,1,0,0,1.4789515789267673,0.05
403,176.60506085683983,24,1,0,0,1.342174136640747,0.05
404,201.04213701835167,30,1,0,0,1.4731630803163864,0.05
405,181.98453960572752,20,1,0,0,1.3525846378576982,0.05
406,144.31407111329577,12,1,0,0,1.3128563368203983,0.05
407,156.56484905140195,18,1,0,0,1.2741905825394342,0.05
408,217.8873012482216,34,1,0,0,1.4750085293128012,0.05
409,213.0841929820346,40,1,0,0,1.2512130650226656,0.05
410,161.6882340038752,21,1,0,0,1.2566687551764701,0.05
411,149.0832947176119,16,1,0,0,1.3374900696946683,0.05
412,155.07170184774594,18,1,0,0,1.2524685886787585,0.05
413,224.9453614743163,34,1,0,0,1.1832256830228776,0.05
414,164.71125764266088,22,1,0,0,1.4183909292319856,0.05
415,152.39341153725047,17,1,0,0,1.3767811199129245,0.05
416,159.33782852604205,15,1,0,0,1.391105764913586,0.05
417,162.35275140429357,23,1,0,0,1.471872798120398,0.05
418,202.69436474373452,27,1,0,0,1.2339598501361362,0.05
419,150.96105733568263,15,1,0,0,1.419044425303111,0.05
420,213.4814450879906,32,1,0,0,1.4483527113922707,0.05
421,180.13244849679347,29,1,0,0,1.499843391226742,0.05
422,171.07646757934253,19,1,0,0,1.3711035197871928,0.05
423,189.20407679082297,31,1,0,0,1.494709977025529,0.05
424,167.66348626275243,24,1,0,0,1.4407978895376516,0.05
425,194.17457045242668,26,1,0,0,1.3000332080861867,0.05
426,152.74222729137068,13,1,0,0,1.4151552594439214,0.05
427,233.72038907823082,39,1,0,0,1.3114418748288592,0.05
428,183.11442775584754,25,1,0,0,1.4044821742485658,0.05
429,168.49210639248983,18,1,0,0,1.4951161967979838,0.05
430,161.64117359472687,18,1,0,0,1.4290220109037213,0.05
431,187.2996057079054,23,1,0,0,1.383279353752191,0.05
432,185.33259266906535,22,1,0,0,1.2327525001208424,0.05
433,228.56357815941942,70,1,0,0,1.4197746436181244,0.05
434,173.40202411696924,20,1,0,0,1.4660614974326804,0.05
435,176.16959605800116,23,1,0,0,1.4008496517191427,0.05
436,172.19212552050806,139,1,0,0,1.4855457173495845,0.05
437,169.59786174385624,20,1,0,0,1.4726629516295682,0.05
438,159.18251298441726,18,1,0,0,1.4565755271742835,0.05
439,241.5807483343117,44,1,0,0,1.4503093125736881,0.05
440,141.80428202497257,11,1,0,0,1.2054816179153012,0.05
441,174.26539776002065,20,1,0,0,1.241975525323624,0.05
442,198.26482446910964,23,1,0,0,1.3042565662896566,0.05
443,159.99587260379485,16,1,0,0,1.2938934761239684,0.05
444,153.25758260811102,17,1,0,0,1.24807182060221,0.05
445,193.0536468194073,24,1,0,0,1.3195554806668797,0.05
446,125.43135753603876,10,1,0,0,1.1706189635023385,0.05
447,127.2551030871879,8,1,0,0,1.3475400726124387,0.05
448,136.1545162069673,16,1,0,0,1.3966147575238137,0.05
