episode,reward,steps
938,-182.36098477299254,161
939,-181.4725471039741,162
940,-199.13433869649992,166
941,-202.77579636200824,166
942,-222.2055650948826,181
943,-191.37664657569488,164
944,-188.28084038213666,167
945,-180.66897493988168,163
946,-179.555396679397,165
947,-175.8543110365118,164
948,-183.04019208048902,163
949,-165.8176401184169,162
950,-178.55120766307223,162
951,-191.71819125970046,163
952,-208.8190450255863,165
953,-193.91280249071926,163
954,-190.81420752720885,166
955,-192.39797246348596,161
956,-188.89627552136804,166
957,-195.49281198908804,168
958,-188.05585093569624,165
959,-186.5131238125528,162
960,-187.92170851457382,163
961,-192.11324732205085,165
962,-197.5413282799589,166
963,-225.2002043932112,162
964,-198.01074386107862,162
965,-183.83900247027077,163
966,-191.24578987924656,165
967,-197.409896674896,164
968,-190.75657449035745,163
969,-191.33001435521717,161
970,-205.72910773821826,167
971,-209.18784213631702,162
972,-191.7603286853518,163
973,-195.9114699479776,164
974,-191.97442678889584,164
975,-189.94316648286375,165
976,-188.3256241400566,164
977,-178.5135012643345,162
978,-172.36836976907273,162
979,-179.4529775339832,165
980,-170.7965340399408,163
981,-166.16640262991098,164
982,-186.6337559440331,163
983,-204.06312749739618,164
984,-197.89621976937744,164
985,-195.01345931760662,164
986,-192.40974122900346,164
987,-189.42562679492386,164
988,-192.7656593998652,165
989,-192.00675860566952,165
990,-191.73650169620444,164
991,-188.31607503366598,164
992,-170.82806894966478,166
993,-189.58960459050755,163
994,-196.94764635354653,165
995,-197.23431011596278,164
996,-199.3741600142331,166
997,-194.32261194250376,165
998,-197.13637877500872,164
999,-192.2776386093836,161
